,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
5358,LN415243014249,MYPKE,101.35583299999999,3.016,101,3
5359,PW984699035040,MYPKE,101.3563,3.01255,101,3
5360,BQ209077024621,MYPKE,101.356183,3.012833,101,3
5361,PN828039957276,MYPKE,101.356817,3.024167,101,3
5362,LO870204178561,MYPKE,101.356027,3.012603,101,3
5363,CY774909397011,MYPKE,101.35583299999999,3.016,101,3
5364,AK545553711877,MYPKE,101.354703,3.014393,101,3
5365,DC407338442329,MYPKE,101.35633299999999,3.013667,101,3
5366,MJ310196528705,MYPKE,101.35503299999999,3.0125830000000002,101,3
5367,CV394185267693,MYPKE,101.356213,3.015193,101,3
5368,MR974101388131,MYPKE,101.21955,2.797533,101,2
5369,BS914512638973,MYPKE,101.354703,3.014985,101,3
5370,ZA219564915094,MYPKE,101.281187,2.912353,101,2
5371,CV899451222062,MYPKE,101.35675,3.026817,101,3
5372,XZ334293958054,MYPKE,101.3565,3.015,101,3
5373,WB914929213318,MYPKE,101.35588299999999,3.02395,101,3
5374,BW291607827743,MYPKE,101.356667,3.01385,101,3
5375,EM283010193425,MYPKE,101.356027,3.014975,101,3
5376,BZ737346275170,MYPKE,101.35583299999999,3.016,101,3
5377,BX632080988863,MYPKE,101.35640500000001,3.028882,101,3
5378,YO846975872034,MYPKE,101.35583299999999,3.016,101,3
5379,QK625157761703,MYPKE,101.356673,3.023102,101,3
5380,WC624238756580,MYPKE,101.356783,3.021617,101,3
5381,PP793421230588,MYPKE,101.35633299999999,3.013667,101,3
5382,XR932497467274,MYPKE,101.356783,3.021617,101,3
5383,PT572155241802,MYPKE,101.3568,3.026767,101,3
5384,EG266757367060,MYPKE,101.35583299999999,3.016,101,3
5385,NY387038927506,MYPKE,101.35615,3.012667,101,3
5386,ZZ936085205111,MYPKE,101.355963,3.01468,101,3
5387,BJ280320009399,MYPKE,101.356783,3.021617,101,3
5388,EE788695386831,MYPKE,101.356027,3.012603,101,3
5389,YO318651613055,MYPKE,101.356667,3.01385,101,3
5390,EE611627711110,MYPKE,101.356415,3.021475,101,3
5391,LT121281829245,MYPKG,101.356277,3.012548,101,3
5392,LU377352272212,MYPKG,101.356583,3.014933,101,3
5393,JE668556412164,MYPKG,101.356767,3.0247669999999998,101,3
5394,PO963301154281,MYPKG,101.356167,3.0146669999999998,101,3
5395,LV210025710976,MYPKG,101.356353,3.028298,101,3
5396,JH972233479615,MYPKG,101.356657,3.02866,101,3
5397,RX536478406783,MYPKG,101.35329200000001,3.013558,101,3
5398,RV153702671418,MYPKG,101.35667,3.012705,101,3
5399,RY354940506487,MYPKG,101.35561,3.014727,101,3
5400,JG783242177422,MYPKG,101.35700000000001,3.0269999999999997,101,3
5401,ZM788412976194,MYPKG,101.356077,3.0280970000000003,101,3
5402,PP278391267593,MYPKG,101.355547,3.037513,101,3
5403,QM963738755945,MYPKG,101.3559,3.013933,101,3
5404,SC290070022304,MYPKG,101.356442,3.014773,101,3
5405,PC218540366199,MYPKG,101.35601700000001,3.0148099999999998,101,3
5406,SN141431666366,MYPKG,101.357023,3.0268580000000003,101,3
5407,SM626674131754,MYPKG,101.291483,2.93125,101,2
5408,SK989113906245,MYPKG,101.355853,3.013865,101,3
5409,MK950047965331,MYPKG,101.356767,3.0247669999999998,101,3
5410,PD664346373381,MYPKG,101.356033,3.0259,101,3
5411,IQ740929010184,MYPKG,101.356167,3.0146669999999998,101,3
5412,MK117249764412,MYPKG,101.355933,3.013817,101,3
5413,IS146478475597,MYPKG,101.356375,3.012573,101,3
5414,AW869931881979,MYPKG,101.35555,3.013783,101,3
5415,AW691828958729,MYPKG,101.3534,3.021383,101,3
5416,MI361820195410,MYPKG,101.356367,3.013933,101,3
5417,IU588936395683,MYPKG,101.354407,3.0159279999999997,101,3
5418,IU696885616056,MYPKG,101.356667,3.0156669999999997,101,3
5419,IV718134585242,MYPKG,101.35633299999999,3.012833,101,3
5420,MG850789995987,MYPKG,101.355992,3.016613,101,3
5421,PH376868022770,MYPKG,101.3559,3.013933,101,3
5422,IY805056325374,MYPKG,101.356353,3.028298,101,3
5423,PH983713273110,MYPKG,101.355283,3.01285,101,3
5424,MF409037609636,MYPKG,101.356167,3.0146669999999998,101,3
5425,LS730410711268,MYPKG,101.3559,3.0128,101,3
5426,PM625722447654,MYPKG,101.3559,3.013933,101,3
5427,JA264675995346,MYPKG,101.3559,3.013933,101,3
5428,LZ997370107179,MYPKG,101.356717,3.022967,101,3
5429,PO180275248861,MYPKG,101.356027,3.012603,101,3
5430,RS432324978015,MYPKG,101.355133,3.013933,101,3
5431,RL552570361518,MYPKG,101.356667,3.0269999999999997,101,3
5432,JN898418940930,MYPKG,101.35700000000001,3.02835,101,3
5433,LJ294692264012,MYPKG,101.289075,2.925577,101,2
5434,KO376722141983,MYPKG,101.35656800000001,3.021975,101,3
5435,KP250817627692,MYPKG,101.356167,3.0146669999999998,101,3
5436,QC409142046494,MYPKG,101.353998,3.014753,101,3
5437,LJ107895160177,MYPKG,101.356882,3.0268669999999998,101,3
5438,QE644789329654,MYPKG,101.356583,3.014933,101,3
5439,KT364914456350,MYPKG,101.35575,3.0121330000000004,101,3
5440,QF671185102370,MYPKG,101.3559,3.0128,101,3
5441,QR439711488041,MYPKG,101.355853,3.01477,101,3
5442,LG220389147147,MYPKG,101.356818,3.02688,101,3
5443,LJ847749958097,MYPKG,101.354668,3.011568,101,3
5444,ZS134659248481,MYPKG,101.356267,3.013617,101,3
5445,AL466968627958,MYPKG,101.356913,3.022565,101,3
5446,LA352213963497,MYPKG,101.356227,3.0121029999999998,101,3
5447,QQ372880474601,MYPKG,101.3559,3.013933,101,3
5448,AL793494777774,MYPKG,101.356542,3.0146900000000003,101,3
5449,QL735395261238,MYPKG,101.21955,2.797533,101,2
5450,QQ120122017483,MYPKG,101.356167,3.0146669999999998,101,3
5451,KU759541065141,MYPKG,101.356353,3.028298,101,3
5452,KY759572746811,MYPKG,101.357023,3.0268580000000003,101,3
5453,KY601944939335,MYPKG,101.355597,3.014022,101,3
5454,ZR440500559323,MYPKG,101.356267,3.0166020000000002,101,3
5455,QN988511393714,MYPKG,101.35651,3.0121029999999998,101,3
5456,QN413734345704,MYPKG,101.356585,3.015905,101,3
5457,KY452800600199,MYPKG,101.356227,3.0121029999999998,101,3
5458,KY137324342735,MYPKG,101.354883,3.0272669999999997,101,3
5459,QR395666405337,MYPKG,101.35668299999999,3.0225169999999997,101,3
5460,ZQ431848055598,MYPKG,101.355417,3.012683,101,3
5461,KK672965964259,MYPKG,101.356267,3.0131,101,3
5462,PZ585309323663,MYPKG,101.35700000000001,3.0269999999999997,101,3
5463,JO819149476112,MYPKG,101.356667,3.0156669999999997,101,3
5464,RQ390033475646,MYPKG,101.355933,3.013817,101,3
5465,JQ300804742766,MYPKG,101.3559,3.013933,101,3
5466,JQ395619351992,MYPKG,101.356585,3.015905,101,3
5467,JQ490911466676,MYPKG,101.356353,3.028298,101,3
5468,JR219437154538,MYPKG,101.357167,3.032433,101,3
5469,JS327033502048,MYPKG,101.356133,3.0161,101,3
5470,RO102489944452,MYPKG,101.35665,3.0139669999999996,101,3
5471,LS119746643284,MYPKG,101.35635,3.0125330000000003,101,3
5472,RM816330663408,MYPKG,101.354883,3.0272669999999997,101,3
5473,PT718839300839,MYPKG,101.356833,3.0268330000000003,101,3
5474,RK873330214985,MYPKG,101.356583,3.03655,101,3
5475,PU977169980800,MYPKG,101.356585,3.015905,101,3
5476,JY537858178263,MYPKG,101.35575,3.013783,101,3
5477,PV257011218161,MYPKG,101.356783,3.025383,101,3
5478,AQ740289101956,MYPKG,101.356767,3.0247669999999998,101,3
5479,RB192637270265,MYPKG,101.356783,3.021617,101,3
5480,RC387824687129,MYPKG,101.356822,3.026842,101,3
5481,AJ860096770625,MYPKG,101.356657,3.02866,101,3
5482,LM750237368885,MYPKG,101.35691800000001,3.036355,101,3
5483,PX860845182479,MYPKG,101.35329200000001,3.013558,101,3
5484,KE661621053252,MYPKG,101.355892,3.01261,101,3
5485,ZN542195924356,MYPKG,101.35668299999999,3.0225169999999997,101,3
5486,ZP382583845920,MYPKG,101.356433,3.0139169999999997,101,3
5487,RG503236183510,MYPKG,101.35571999999999,3.014753,101,3
5488,PV521155191019,MYPKG,101.35700000000001,3.02835,101,3
5489,KA733440782308,MYPKG,101.356667,3.0156669999999997,101,3
5490,PV334147188751,MYPKG,101.356115,3.012248,101,3
5491,AQ327979205838,MYPKG,101.288278,2.924618,101,2
5492,SN674763147346,MYPKG,101.356882,3.0268669999999998,101,3
5493,GU141659480442,MYPKG,101.35700000000001,3.0269999999999997,101,3
5494,WO424567108245,MYPKG,101.27815799999999,2.91083,101,2
5495,BJ798843956956,MYPKG,101.355892,3.01261,101,3
5496,DY382817123116,MYPKG,101.355283,3.0137169999999998,101,3
5497,WP892011590646,MYPKG,101.35651700000001,3.0283,101,3
5498,DX661637506854,MYPKG,101.355028,3.026583,101,3
5499,WQ399266786021,MYPKG,101.27941,2.909958,101,2
5500,WS347136087988,MYPKG,101.3559,3.013933,101,3
5501,DS232620617657,MYPKG,101.3565,3.0275,101,3
5502,DR799507762201,MYPKG,101.35633299999999,3.012833,101,3
5503,XB808338375811,MYPKG,101.35585,3.0125,101,3
5504,XB859812413029,MYPKG,101.356335,3.0126169999999997,101,3
5505,XH596826486521,MYPKG,101.35673299999999,3.038067,101,3
5506,XI539896746571,MYPKG,101.357023,3.0268580000000003,101,3
5507,WU268341701555,MYPKG,101.356583,3.014933,101,3
5508,WN376073554948,MYPKG,101.356267,3.0131,101,3
5509,ED180313151717,MYPKG,101.3559,3.013933,101,3
5510,ED610101904568,MYPKG,101.356705,3.021393,101,3
5511,EX257764074847,MYPKG,101.35625,3.014783,101,3
5512,VT626886513012,MYPKG,101.356833,3.0268330000000003,101,3
5513,EV837482455972,MYPKG,101.35575,3.0121330000000004,101,3
5514,ET704807106196,MYPKG,101.353667,3.012833,101,3
5515,ER390435698335,MYPKG,101.35635,3.016498,101,3
5516,VX898483083420,MYPKG,101.281187,2.912353,101,2
5517,EO917436476099,MYPKG,101.356585,3.015905,101,3
5518,ZA372450079699,MYPKG,101.356767,3.0247669999999998,101,3
5519,EN214940711416,MYPKG,101.35686,3.024273,101,3
5520,EM374683606188,MYPKG,101.356167,3.0146669999999998,101,3
5521,EK791891751501,MYPKG,101.357023,3.0268580000000003,101,3
5522,WE158719911652,MYPKG,101.35646,3.013873,101,3
5523,WF313523222967,MYPKG,101.353967,3.01355,101,3
5524,EI462932429893,MYPKG,101.356267,3.0131,101,3
5525,WG299287122757,MYPKG,101.356267,3.0131,101,3
5526,EF320152353180,MYPKG,101.356667,3.0156669999999997,101,3
5527,DE260709563299,MYPKG,101.3559,3.013933,101,3
5528,XK114125243078,MYPKG,101.35571999999999,3.014753,101,3
5529,DC908529804705,MYPKG,101.356335,3.0126169999999997,101,3
5530,DB666833591804,MYPKG,101.356353,3.028298,101,3
5531,YV724313205420,MYPKG,101.356442,3.013928,101,3
5532,YG814552432857,MYPKG,101.356882,3.0268669999999998,101,3
5533,CF250294947773,MYPKG,101.353133,3.015217,101,3
5534,YK922023330979,MYPKG,101.3559,3.0128,101,3
5535,CE203027097820,MYPKG,101.356882,3.0268669999999998,101,3
5536,BQ768979396166,MYPKG,101.356167,3.0146669999999998,101,3
5537,CC195031430222,MYPKG,101.356542,3.0146900000000003,101,3
5538,YN239363298240,MYPKG,101.35635,3.016498,101,3
5539,BZ422466937304,MYPKG,101.35685,3.026017,101,3
5540,BY179701036460,MYPKG,101.35571999999999,3.014753,101,3
5541,BT302033973619,MYPKG,101.35700000000001,3.02835,101,3
5542,BS906743997631,MYPKG,101.356352,3.016475,101,3
5543,YT532126330784,MYPKG,101.35571999999999,3.014753,101,3
5544,CJ611947304985,MYPKG,101.35455,3.013383,101,3
5545,EX444732963133,MYPKG,101.356667,3.01385,101,3
5546,YF520010516052,MYPKG,101.356657,3.02866,101,3
5547,YV974368240225,MYPKG,101.35329200000001,3.013558,101,3
5548,DB142762043652,MYPKG,101.356667,3.0156669999999997,101,3
5549,DB113025612715,MYPKG,101.357023,3.0268580000000003,101,3
5550,XP869361566605,MYPKG,101.356448,3.0121130000000003,101,3
5551,XP965589597347,MYPKG,101.356227,3.012308,101,3
5552,CY828764155688,MYPKG,101.356267,3.0131,101,3
5553,CY693197124138,MYPKG,101.356833,3.0268330000000003,101,3
5554,CW656470151827,MYPKG,101.355133,3.013933,101,3
5555,XV291242353733,MYPKG,101.357162,3.0324169999999997,101,3
5556,XV960256480746,MYPKG,101.35588299999999,3.02395,101,3
5557,CV644791611134,MYPKG,101.354668,3.011568,101,3
5558,CV622549918047,MYPKG,101.354407,3.0159279999999997,101,3
5559,XW988346198142,MYPKG,101.356667,3.0269999999999997,101,3
5560,XY451516168244,MYPKG,101.356427,3.013863,101,3
5561,CT491211379110,MYPKG,101.356335,3.0126169999999997,101,3
5562,CT273128920579,MYPKG,101.356167,3.0146669999999998,101,3
5563,CT182831866512,MYPKG,101.356367,3.013933,101,3
5564,YW477285085013,MYPKG,101.355933,3.013817,101,3
5565,YC871457721605,MYPKG,101.356583,3.014933,101,3
5566,ZB918542251353,MYPKG,101.356833,3.028517,101,3
5567,FH623598623289,MYPKG,101.355767,3.02415,101,3
5568,FI335093622438,MYPKG,101.35633299999999,3.012833,101,3
5569,HO801606992857,MYPKG,101.356335,3.0126169999999997,101,3
5570,TN177485531916,MYPKG,101.35555,3.013783,101,3
5571,TN410447619183,MYPKG,101.35633299999999,3.013667,101,3
5572,HK752936948336,MYPKG,101.355892,3.01261,101,3
5573,HI178048634171,MYPKG,101.356353,3.028298,101,3
5574,HH778263238173,MYPKG,101.356617,3.0149169999999996,101,3
5575,ZH474150156682,MYPKG,101.356667,3.0156669999999997,101,3
5576,TW910421525995,MYPKG,101.353998,3.014753,101,3
5577,TX758336271992,MYPKG,101.356763,3.02695,101,3
5578,BE743428694691,MYPKG,101.356433,3.015017,101,3
5579,UB396592349091,MYPKG,101.356767,3.024683,101,3
5580,GV670735741830,MYPKG,101.35655,3.0149,101,3
5581,GV257619469712,MYPKG,101.356903,3.0283130000000003,101,3
5582,UC665562095816,MYPKG,101.355283,3.0137169999999998,101,3
5583,UC672723942857,MYPKG,101.356133,3.0137,101,3
5584,UC729011455549,MYPKG,101.355853,3.01477,101,3
5585,HO835109601580,MYPKG,101.355933,3.013817,101,3
5586,UD326533979265,MYPKG,101.353998,3.014753,101,3
5587,TK474664588456,MYPKG,101.35691800000001,3.036355,101,3
5588,IM873850032436,MYPKG,101.356183,3.012833,101,3
5589,SR321184555069,MYPKG,101.356592,3.014752,101,3
5590,IK778431037639,MYPKG,101.355703,3.0272919999999996,101,3
5591,IK576599743649,MYPKG,101.355892,3.01261,101,3
5592,ST365074332221,MYPKG,101.355583,3.021267,101,3
5593,ID260369437460,MYPKG,101.356078,3.01439,101,3
5594,IC482854431645,MYPKG,101.357035,3.03422,101,3
5595,SZ679351270721,MYPKG,101.3565,3.0275,101,3
5596,TC629391611859,MYPKG,101.356433,3.0139169999999997,101,3
5597,HY541444496951,MYPKG,101.35455,3.013383,101,3
5598,ZJ196040110235,MYPKG,101.35468,3.0124869999999997,101,3
5599,TE598835417182,MYPKG,101.356167,3.0146669999999998,101,3
5600,HY187288943294,MYPKG,101.35329200000001,3.013558,101,3
5601,HW688495310611,MYPKG,101.340133,2.6568669999999996,101,2
5602,TF997005835479,MYPKG,101.35700000000001,3.028167,101,3
5603,HT106607536261,MYPKG,101.3565,3.0275,101,3
5604,TJ445118975491,MYPKG,101.356912,3.02829,101,3
5605,SN737064354439,MYPKG,101.356227,3.0121029999999998,101,3
5606,MP211662952050,MYPKG,101.356167,3.0146669999999998,101,3
5607,GT191627616749,MYPKG,101.356115,3.012248,101,3
5608,UY155171956029,MYPKG,101.356833,3.0268330000000003,101,3
5609,FY311209441330,MYPKG,101.35566700000001,3.02625,101,3
5610,FY115429954873,MYPKG,101.35625,3.013867,101,3
5611,FX693284656964,MYPKG,101.35633299999999,3.012833,101,3
5612,FX566124113739,MYPKG,101.356442,3.012275,101,3
5613,UZ282001050359,MYPKG,101.35333299999999,3.012833,101,3
5614,FT948536477544,MYPKG,101.356865,3.023747,101,3
5615,FR562898138975,MYPKG,101.354668,3.011568,101,3
5616,VF593266421110,MYPKG,101.356882,3.0268669999999998,101,3
5617,VG224794478362,MYPKG,101.35691800000001,3.036355,101,3
5618,FO678976829126,MYPKG,101.35329200000001,3.013558,101,3
5619,VH606748268500,MYPKG,101.355892,3.01261,101,3
5620,VH782245508037,MYPKG,101.3559,3.0128,101,3
5621,FO390559767435,MYPKG,101.356353,3.028298,101,3
5622,FN873197766316,MYPKG,101.355933,3.013817,101,3
5623,FM849244792729,MYPKG,101.355933,3.013817,101,3
5624,BH592671778368,MYPKG,101.355915,3.012463,101,3
5625,FY500649019772,MYPKG,101.35655,3.040317,101,3
5626,GT749393090689,MYPKG,101.3567,3.0385,101,3
5627,UX943694984128,MYPKG,101.356078,3.01439,101,3
5628,GF307700327924,MYPKG,101.356267,3.0131,101,3
5629,GQ929426854953,MYPKG,101.356585,3.015905,101,3
5630,ZG184964217797,MYPKG,101.35654699999999,3.0245,101,3
5631,UG566317441099,MYPKG,101.35633299999999,3.012833,101,3
5632,GP952824467150,MYPKG,101.35329200000001,3.013558,101,3
5633,UH698561540331,MYPKG,101.35615,3.012667,101,3
5634,GJ108194592393,MYPKG,101.356335,3.0126169999999997,101,3
5635,GI214795774355,MYPKG,101.356783,3.037033,101,3
5636,UP547066880628,MYPKG,101.356667,3.0269999999999997,101,3
5637,GH799713868704,MYPKG,101.35700000000001,3.0269999999999997,101,3
5638,GG746857330670,MYPKG,101.355622,3.012743,101,3
5639,GG710309988582,MYPKG,101.35561,3.014727,101,3
5640,UR254095062068,MYPKG,101.355853,3.01477,101,3
5641,ZE122097209790,MYPKG,101.356532,3.012913,101,3
5642,GG427687218341,MYPKG,101.25190500000001,2.778802,101,2
5643,BG747672732294,MYPKG,101.35561,3.014727,101,3
5644,MP721213416479,MYPKG,101.356335,3.0126169999999997,101,3
5645,YT669470965459,MYPKG,101.35633299999999,3.0147169999999996,101,3
5646,NL266702995574,MYPKG,101.35329200000001,3.013558,101,3
5647,OV401974440215,MYPKG,101.356903,3.0283130000000003,101,3
5648,AA681773043065,MYPKG,101.355933,3.013817,101,3
5649,NH931533880149,MYPKG,101.3567,3.026733,101,3
5650,OT448294058301,MYPKG,101.356882,3.0268669999999998,101,3
5651,ZZ907366774129,MYPKG,101.35575,3.013783,101,3
5652,OY192392784497,MYPKG,101.356433,3.015017,101,3
5653,NO656970215335,MYPKG,101.35333299999999,3.012833,101,3
5654,OL685730348458,MYPKG,101.27941,2.909958,101,2
5655,NN654560363012,MYPKG,101.356433,3.0139169999999997,101,3
5656,MU896823766017,MYPKG,101.3565,3.0275,101,3
5657,OW179778411600,MYPKG,101.35455,3.013383,101,3
5658,OL142253004388,MYPKG,101.35335500000001,3.0359279999999997,101,3
5659,NB153572666317,MYPKG,101.356433,3.037117,101,3
5660,NV491810162652,MYPKG,101.356335,3.0126169999999997,101,3
5661,NC882684100616,MYPKG,101.356833,3.0268330000000003,101,3
5662,AB309086787273,MYPKG,101.356912,3.02829,101,3
5663,MR560247561475,MYPKG,101.3565,3.0275,101,3
5664,OY711007355456,MYPKG,101.3566,3.040467,101,3
5665,OU578618568506,MYPKG,101.35655,3.02825,101,3
5666,ZZ809252801021,MYPKG,101.356657,3.02866,101,3
5667,NT152750308662,MYPKG,101.35635,3.016498,101,3
5668,AB283635056094,MYPKG,101.356585,3.015905,101,3
5669,NC186648197304,MYPKG,101.356585,3.015905,101,3
5670,MY604877107177,MYPKG,101.35645,3.0150330000000003,101,3
5671,NS314606675790,MYPKG,101.355933,3.013817,101,3
5672,OC871824067817,MYPKG,101.35700000000001,3.0269999999999997,101,3
5673,OD297204524954,MYPKG,101.356433,3.0139169999999997,101,3
5674,MS652610496288,MYPKG,101.356027,3.014975,101,3
5675,MV141283006419,MYPKG,101.356783,3.0241830000000003,101,3
5676,MX763238608538,MYPKG,101.356833,3.0268330000000003,101,3
5677,NH672845202940,MYPKG,101.355283,3.0137169999999998,101,3
5678,OH356803390762,MYPKG,101.356442,3.012275,101,3
5679,NK995540382188,MYPKG,101.35646,3.016238,101,3
5680,OI324504595500,MYPKG,101.356335,3.0126169999999997,101,3
5681,OS979685356151,MYPKG,101.3563,3.01255,101,3
5682,NW716943254414,MYPKG,101.35655,3.0149,101,3
5683,MV770955939402,MYPKG,101.356848,3.02433,101,3
5684,NM395900888030,MYPKG,101.356833,3.0268330000000003,101,3
5685,OW961332479717,MYPKG,101.356833,3.0268330000000003,101,3
5686,TF425889812982,MYWSP,51.817407,27.30487,51,27
5687,NR669176736597,MYWSP,47.932583,30.0632,47,30
5688,EF692735700995,MYWSP,48.647633,29.696288,48,29
5689,HS197874568954,MZMPM,32.5464,-25.963098000000002,32,-25
5690,OS357602053057,MZMPM,32.546243,-25.963033,32,-25
5691,PH611094132958,MZMPM,32.546383,-25.9622,32,-25
5692,GF501773895554,MZMPM,32.546583,-25.964138000000002,32,-25
5693,VD509616770142,MZMPM,32.545157,-25.961672,32,-25
5694,MO606683821924,MZMPM,32.5447,-25.961433,32,-25
5695,WN145131595373,MZMPM,32.546058,-25.963148,32,-25
5696,BJ650850193087,MZMPM,32.546375,-25.96217,32,-25
5697,AR203057607981,MZMPM,32.545167,-25.961633,32,-25
5698,NF494185817320,MZMPM,32.546183,-25.963127,32,-25
5699,LA332129139242,MZMPM,32.546412,-25.963028,32,-25
5700,CB659875981998,MZMPM,32.546058,-25.963148,32,-25
5701,AK498003335769,MZMPM,32.5447,-25.961433,32,-25
5702,OQ269688183825,MZMPM,32.546517,-25.962332999999997,32,-25
5703,MU613027569718,MZMPM,32.54618,-25.962162,32,-25
5704,BJ205227412928,MZMPM,32.546375,-25.96217,32,-25
5705,GC163614012130,MZMPM,32.546517,-25.962332999999997,32,-25
5706,RI723615044054,MZMPM,32.546147,-25.962575,32,-25
5707,TA109689726412,MZMPM,32.5447,-25.961433,32,-25
5708,MX764641727091,MZMPM,32.546058,-25.963148,32,-25
5709,PO105219415820,MZMPM,32.5464,-25.963098000000002,32,-25
5710,AX169835213239,NAHA_JAPAN,127.674617,26.234483,127,26
5711,FS463310257434,NAIROBI,39.619267,-4.050608,39,-4
5712,TB830788029314,NAWDH,14.486718,-22.951817000000002,14,-22
5713,XE258202942826,NAWDH,14.496087,-22.94985,14,-22
5714,NF422088797662,NAWDH,14.496735000000001,-22.950201999999997,14,-22
